Sample,Assay,Well,Spot,Dilution,Concentration,Signal,Adjusted Signal,Mean,Adj. Sig. Mean,CV,% Recovery,% Recovery Mean,Calc. Concentration,Calc. Conc. Mean,Calc. Conc. CV
NBL_291_M2_PM,IL-17,F02,8,2,,3066,3066,3066,3066,NaN,,,35.44703691,35.44703691,NaN
NBL_291_M2_PM,IL-1α,F02,2,2,,3608,3608,3608,3608,NaN,,,10.02966571,10.02966571,NaN
NBL_291_M2_PM,IL-5,F02,3,2,,872,872,872,872,NaN,,,0.70278287,0.70278287,NaN
NBL_291_M2_PM,IL-7,F02,4,2,,912,912,912,912,NaN,,,2.903335411,2.903335411,NaN
NBL_291_M2_PM,TNF-β,F02,9,2,,882,882,882,882,NaN,,,2.305183424,2.305183424,NaN
NBL_291_M2_PM,VEGF,F02,10,2,,41051,41051,41051,41051,NaN,,,338.2925884,338.2925884,NaN
NBL_291_M2_PM,IFN-γ,F02,1,2,,879,879,879,879,NaN,,,4.233002289,4.233002289,NaN
NBL_291_M2_PM,IL-10,F02,7,2,,10720,10720,10720,10720,NaN,,,15.1161092,15.1161092,NaN
NBL_291_M2_PM,IL-12p70,F02,8,2,,1069,1069,1069,1069,NaN,,,1.488414261,1.488414261,NaN
NBL_291_M2_PM,IL-13,F02,9,2,,2625,2625,2625,2625,NaN,,,19.13401908,19.13401908,NaN
NBL_291_M2_PM,IL-1β,F02,2,2,,27464,27464,27464,27464,NaN,,,24.22777268,24.22777268,NaN
NBL_291_M2_PM,IL-2,F02,3,2,,3079,3079,3079,3079,NaN,,,5.837341162,5.837341162,NaN
NBL_291_M2_PM,IL-4,F02,4,2,,22713,22713,22713,22713,NaN,,,17.46782493,17.46782493,NaN
NBL_291_M2_PM,IL-6,F02,5,2,,279760,279760,279760,279760,NaN,,,863.5908264,863.5908264,NaN
NBL_291_M2_PM,IL-8,F02,6,2,,1512083,1512083,1512083,1512083,NaN,,,4514.98665,4514.98665,NaN
NBL_291_M2_PM,TNF-α,F02,10,2,,161537,161537,161537,161537,NaN,,,568.121176,568.121176,NaN
NBL_291_M2_Veh,Eotaxin,B02,1,4,,581,581,581,581,NaN,,,73.45697273,73.45697273,NaN
NBL_291_M2_Veh,Eotaxin-3,B02,3,4,,424,424,424,424,NaN,,,19.67472848,19.67472848,NaN
NBL_291_M2_Veh,IL-8,B02,7,4,,2809,2809,2809,2809,NaN,,,6734.954796,6734.954796,NaN
NBL_291_M2_Veh,IP-10,B02,5,4,,23606,23606,23606,23606,NaN,,,129.8258178,129.8258178,NaN
NBL_291_M2_Veh,MCP-1,B02,8,4,,1745180,1745180,1745180,1745180,NaN,,,14081.84095,14081.84095,NaN
NBL_291_M2_Veh,MCP-4,B02,10,4,,1003905,1003905,1003905,1003905,NaN,,,6420.845487,NaN,NaN
NBL_291_M2_Veh,MDC,B02,9,4,,688359,688359,688359,688359,NaN,,,36489.2905,36489.2905,NaN
NBL_291_M2_Veh,MIP-1α,B02,6,4,,11466,11466,11466,11466,NaN,,,446.3217457,446.3217457,NaN
NBL_291_M2_Veh,MIP-1β,B02,2,4,,384449,384449,384449,384449,NaN,,,2593.289543,2593.289543,NaN
NBL_291_M2_Veh,TARC,B02,4,4,,75389,75389,75389,75389,NaN,,,765.9969415,765.9969415,NaN
NBL_291_M2_Veh,GM-CSF,B02,1,2,,247,247,247,247,NaN,,,0.139865007,0.139865007,NaN
NBL_291_M2_Veh,IL-12p40,B02,5,2,,1323,1323,1323,1323,NaN,,,5.776782436,5.776782436,NaN
NBL_291_M2_Veh,IL-15,B02,6,2,,163,163,163,163,NaN,,,0.060293474,0.060293474,NaN
NBL_291_M2_Veh,IL-16,B02,7,2,,5306,5306,5306,5306,NaN,,,126.2888448,126.2888448,NaN
NBL_291_M2_Veh,IL-17,B02,8,2,,171,171,171,171,NaN,,,0.220921349,0.220921349,NaN
NBL_291_M2_Veh,IL-1α,B02,2,2,,649,649,649,649,NaN,,,0.349490785,0.349490785,NaN
NBL_291_M2_Veh,IL-5,B02,3,2,,417,417,417,417,NaN,,,0.000726968,NaN,NaN
NBL_291_M2_Veh,IL-7,B02,4,2,,193,193,193,193,NaN,,,0.10832497,0.10832497,NaN
NBL_291_M2_Veh,TNF-β,B02,9,2,,289,289,289,289,NaN,,,0.004331848,NaN,NaN
NBL_291_M2_Veh,VEGF,B02,10,2,,405,405,405,405,NaN,,,0.715237014,0.715237014,NaN
NBL_291_M2_Veh,IFN-γ,B02,1,2,,796,796,796,796,NaN,,,3.487613963,3.487613963,NaN
NBL_291_M2_Veh,IL-10,B02,7,2,,3390,3390,3390,3390,NaN,,,3.854761346,3.854761346,NaN
NBL_291_M2_Veh,IL-12p70,B02,8,2,,860,860,860,860,NaN,,,1.011569292,1.011569292,NaN
NBL_291_M2_Veh,IL-13,B02,9,2,,2138,2138,2138,2138,NaN,,,16.2159145,16.2159145,NaN
NBL_291_M2_Veh,IL-1β,B02,2,2,,9613,9613,9613,9613,NaN,,,6.529567672,6.529567672,NaN
NBL_291_M2_Veh,IL-2,B02,3,2,,1978,1978,1978,1978,NaN,,,3.229059481,3.229059481,NaN
NBL_291_M2_Veh,IL-4,B02,4,2,,21297,21297,21297,21297,NaN,,,16.23662316,16.23662316,NaN
NBL_291_M2_Veh,IL-6,B02,5,2,,172144,172144,172144,172144,NaN,,,529.1895666,529.1895666,NaN
NBL_291_M2_Veh,IL-8,B02,6,2,,1509701,1509701,1509701,1509701,NaN,,,4507.23778,4507.23778,NaN
NBL_291_M2_Veh,TNF-α,B02,10,2,,9312,9312,9312,9312,NaN,,,29.41164428,29.41164428,NaN
NBL_292_M0_M1,Eotaxin,C07,1,4,,2020,2020,2020,2020,NaN,,,190.0630595,190.0630595,NaN
NBL_292_M0_M1,Eotaxin-3,C07,3,4,,604,604,604,604,NaN,,,32.04862066,32.04862066,NaN
NBL_292_M0_M1,IL-8,C07,7,4,,76663,76663,76663,76663,NaN,,,90795.09047,90795.09047,NaN
NBL_292_M0_M1,IP-10,C07,5,4,,1323317,1323317,1323317,1323317,NaN,,,30174.00621,30174.00621,NaN
NBL_292_M0_M1,MCP-1,C07,8,4,,1701584,1701584,1701584,1701584,NaN,,,13705.31507,13705.31507,NaN
NBL_292_M0_M1,MCP-4,C07,10,4,,2627,2627,2627,2627,NaN,,,154.8953378,154.8953378,NaN
NBL_292_M0_M1,MDC,C07,9,4,,3672,3672,3672,3672,NaN,,,444.0663385,444.0663385,NaN
NBL_292_M0_M1,MIP-1α,C07,6,4,,1474740,1474740,1474740,1474740,NaN,,,9273.690154,9273.690154,NaN
NBL_292_M0_M1,MIP-1β,C07,2,4,,1562135,1562135,1562135,1562135,NaN,,,7978.203691,7978.203691,NaN
NBL_292_M0_M1,TARC,C07,4,4,,13340,13340,13340,13340,NaN,,,120.8549461,120.8549461,NaN
NBL_292_M0_M1,GM-CSF,C07,1,2,,1779,1779,1779,1779,NaN,,,5.277565288,5.277565288,NaN
NBL_292_M0_M1,IL-12p40,C07,5,2,,274309,274309,274309,274309,NaN,,,4974.335237,4974.335237,NaN
NBL_292_M0_M1,IL-15,C07,6,2,,1180,1180,1180,1180,NaN,,,2.501503557,2.501503557,NaN
NBL_292_M0_M1,IL-16,C07,7,2,,2002,2002,2002,2002,NaN,,,53.46458994,53.46458994,NaN
NBL_292_M0_M1,IL-17,C07,8,2,,3178,3178,3178,3178,NaN,,,37.05760656,37.05760656,NaN
NBL_292_M0_M1,IL-1α,C07,2,2,,1917,1917,1917,1917,NaN,,,4.078568886,4.078568886,NaN
NBL_292_M0_M1,IL-5,C07,3,2,,750,750,750,750,NaN,,,0.479122966,0.479122966,NaN
NBL_292_M0_M1,IL-7,C07,4,2,,1209,1209,1209,1209,NaN,,,4.249883907,4.249883907,NaN
NBL_292_M0_M1,TNF-β,C07,9,2,,2204,2204,2204,2204,NaN,,,8.114838785,8.114838785,NaN
NBL_292_M0_M1,VEGF,C07,10,2,,96776,96776,96776,96776,NaN,,,758.5034405,758.5034405,NaN
NBL_292_M0_M1,IFN-γ,C07,1,2,,1245407,1245407,1245407,1245407,NaN,,,21631.84262,21631.84262,NaN
NBL_292_M0_M1,IL-10,C07,7,2,,598644,598644,598644,598644,NaN,,,1363.936778,1363.936778,NaN
NBL_292_M0_M1,IL-12p70,C07,8,2,,17504,17504,17504,17504,NaN,,,50.90831212,50.90831212,NaN
NBL_292_M0_M1,IL-13,C07,9,2,,19091,19091,19091,19091,NaN,,,85.25230704,85.25230704,NaN
NBL_292_M0_M1,IL-1β,C07,2,2,,25428,25428,25428,25428,NaN,,,22.11427228,22.11427228,NaN
NBL_292_M0_M1,IL-2,C07,3,2,,3910,3910,3910,3910,NaN,,,7.9064651,7.9064651,NaN
NBL_292_M0_M1,IL-4,C07,4,2,,10478,10478,10478,10478,NaN,,,7.232324278,7.232324278,NaN
NBL_292_M0_M1,IL-6,C07,5,2,,1517411,1517411,1517411,1517411,NaN,,,4751.118721,4751.118721,NaN
NBL_292_M0_M1,IL-8,C07,6,2,,1576337,1576337,1576337,1576337,NaN,,,4724.42724,4724.42724,NaN
NBL_292_M0_M1,TNF-α,C07,10,2,,1909136,1909136,1909136,1909136,NaN,,,7133.74942,7133.74942,NaN
NBL_292_M0_M1+PM,Eotaxin,G07,1,4,,4112,4112,4112,4112,NaN,,,314.4669444,314.4669444,NaN
NBL_292_M0_M1+PM,Eotaxin-3,G07,3,4,,782,782,782,782,NaN,,,44.82390671,44.82390671,NaN
NBL_292_M0_M1+PM,IL-8,G07,7,4,,414982,414982,414982,414982,NaN,,,332911.5311,332911.5311,NaN
NBL_292_M0_M1+PM,IP-10,G07,5,4,,1398580,1398580,1398580,1398580,NaN,,,33649.70101,33649.70101,NaN
NBL_292_M0_M1+PM,MCP-1,G07,8,4,,1791846,1791846,1791846,1791846,NaN,,,14485.68036,14485.68036,NaN
NBL_292_M0_M1+PM,MCP-4,G07,10,4,,3205,3205,3205,3205,NaN,,,179.065429,179.065429,NaN
NBL_292_M0_M1+PM,MDC,G07,9,4,,8765,8765,8765,8765,NaN,,,952.3849631,952.3849631,NaN
NBL_292_M0_M1+PM,MIP-1α,G07,6,4,,1499755,1499755,1499755,1499755,NaN,,,9381.247956,9381.247956,NaN
NBL_292_M0_M1+PM,MIP-1β,G07,2,4,,1606926,1606926,1606926,1606926,NaN,,,8161.49216,8161.49216,NaN
NBL_292_M0_M1+PM,TARC,G07,4,4,,21395,21395,21395,21395,NaN,,,201.8524023,201.8524023,NaN
NBL_292_M0_M1+PM,GM-CSF,G07,1,2,,10426,10426,10426,10426,NaN,,,47.5119853,47.5119853,NaN
NBL_292_M0_M1+PM,IL-12p40,G07,5,2,,143942,143942,143942,143942,NaN,,,2242.278231,2242.278231,NaN
NBL_292_M0_M1+PM,IL-15,G07,6,2,,1436,1436,1436,1436,NaN,,,3.232178111,3.232178111,NaN
NBL_292_M0_M1+PM,IL-16,G07,7,2,,1076,1076,1076,1076,NaN,,,29.64042142,29.64042142,NaN
NBL_292_M0_M1+PM,IL-17,G07,8,2,,1423,1423,1423,1423,NaN,,,13.39176657,13.39176657,NaN
NBL_292_M0_M1+PM,IL-1α,G07,2,2,,2843,2843,2843,2843,NaN,,,7.249702448,7.249702448,NaN
NBL_292_M0_M1+PM,IL-5,G07,3,2,,1014,1014,1014,1014,NaN,,,0.976649668,0.976649668,NaN
NBL_292_M0_M1+PM,IL-7,G07,4,2,,499,499,499,499,NaN,,,1.177416788,1.177416788,NaN
NBL_292_M0_M1+PM,TNF-β,G07,9,2,,2784,2784,2784,2784,NaN,,,10.75728546,10.75728546,NaN
NBL_292_M0_M1+PM,VEGF,G07,10,2,,129314,129314,129314,129314,NaN,,,995.8119427,995.8119427,NaN
NBL_292_M0_M1+PM,IFN-γ,G07,1,2,,1319854,1319854,1319854,1319854,NaN,,,23057.02893,23057.02893,NaN
NBL_292_M0_M1+PM,IL-10,G07,7,2,,277540,277540,277540,277540,NaN,,,580.405678,580.405678,NaN
NBL_292_M0_M1+PM,IL-12p70,G07,8,2,,11508,11508,11508,11508,NaN,,,31.57652495,31.57652495,NaN
NBL_292_M0_M1+PM,IL-13,G07,9,2,,11444,11444,11444,11444,NaN,,,58.55188684,58.55188684,NaN
NBL_292_M0_M1+PM,IL-1β,G07,2,2,,23255,23255,23255,23255,NaN,,,19.87986861,19.87986861,NaN
NBL_292_M0_M1+PM,IL-2,G07,3,2,,4135,4135,4135,4135,NaN,,,8.478547521,8.478547521,NaN
NBL_292_M0_M1+PM,IL-4,G07,4,2,,6866,6866,6866,6866,NaN,,,4.446755901,4.446755901,NaN
NBL_292_M0_M1+PM,IL-6,G07,5,2,,1449585,1449585,1449585,1449585,NaN,,,4536.883859,4536.883859,NaN
NBL_292_M0_M1+PM,IL-8,G07,6,2,,1545481,1545481,1545481,1545481,NaN,,,4623.750335,4623.750335,NaN
NBL_292_M0_M1+PM,TNF-α,G07,10,2,,1850456,1850456,1850456,1850456,NaN,,,6909.027047,6909.027047,NaN
NBL_292_M0_PM,Eotaxin,E07,1,4,,1239,1239,1239,1239,NaN,,,132.9674947,132.9674947,NaN
NBL_292_M0_PM,Eotaxin-3,E07,3,4,,467,467,467,467,NaN,,,22.57030497,22.57030497,NaN
NBL_292_M0_PM,IL-8,E07,7,4,,482082,482082,482082,482082,NaN,,,373614.2311,373614.2311,NaN
NBL_292_M0_PM,IP-10,E07,5,4,,127520,127520,127520,127520,NaN,,,1046.370559,1046.370559,NaN
NBL_292_M0_PM,MCP-1,E07,8,4,,1800442,1800442,1800442,1800442,NaN,,,14560.15743,14560.15743,NaN
NBL_292_M0_PM,MCP-4,E07,10,4,,146500,146500,146500,146500,NaN,,,3210.422743,3210.422743,NaN
NBL_292_M0_PM,MDC,E07,9,4,,8923,8923,8923,8923,NaN,,,967.0960687,967.0960687,NaN
NBL_292_M0_PM,MIP-1α,E07,6,4,,1460938,1460938,1460938,1460938,NaN,,,9214.198437,9214.198437,NaN
NBL_292_M0_PM,MIP-1β,E07,2,4,,1589558,1589558,1589558,1589558,NaN,,,8090.538376,8090.538376,NaN
NBL_292_M0_PM,TARC,E07,4,4,,8810,8810,8810,8810,NaN,,,76.11772029,76.11772029,NaN
NBL_292_M0_PM,GM-CSF,E07,1,2,,11271,11271,11271,11271,NaN,,,52.18956525,52.18956525,NaN
NBL_292_M0_PM,IL-12p40,E07,5,2,,6603,6603,6603,6603,NaN,,,48.41513005,48.41513005,NaN
NBL_292_M0_PM,IL-15,E07,6,2,,479,479,479,479,NaN,,,0.696127031,0.696127031,NaN
NBL_292_M0_PM,IL-16,E07,7,2,,4252,4252,4252,4252,NaN,,,104.3026088,104.3026088,NaN
NBL_292_M0_PM,IL-17,E07,8,2,,286,286,286,286,NaN,,,1.086215677,1.086215677,NaN
NBL_292_M0_PM,IL-1α,E07,2,2,,75132,75132,75132,75132,NaN,,,396.0267077,396.0267077,NaN
NBL_292_M0_PM,IL-5,E07,3,2,,485,485,485,485,NaN,,,0.054968533,0.054968533,NaN
NBL_292_M0_PM,IL-7,E07,4,2,,151,151,151,151,NaN,,,0.004458959,0.004458959,NaN
NBL_292_M0_PM,TNF-β,E07,9,2,,317,317,317,317,NaN,,,0.044697672,0.044697672,NaN
NBL_292_M0_PM,VEGF,E07,10,2,,190962,190962,190962,190962,NaN,,,1435.647894,1435.647894,NaN
NBL_292_M0_PM,IFN-γ,E07,1,2,,1342,1342,1342,1342,NaN,,,8.569548356,8.569548356,NaN
NBL_292_M0_PM,IL-10,E07,7,2,,191398,191398,191398,191398,NaN,,,383.9756922,383.9756922,NaN
NBL_292_M0_PM,IL-12p70,E07,8,2,,680,680,680,680,NaN,,,0.618082437,0.618082437,NaN
NBL_292_M0_PM,IL-13,E07,9,2,,1373,1373,1373,1373,NaN,,,11.15082535,11.15082535,NaN
NBL_292_M0_PM,IL-1β,E07,2,2,,69026,69026,69026,69026,NaN,,,70.22527861,70.22527861,NaN
NBL_292_M0_PM,IL-2,E07,3,2,,3259,3259,3259,3259,NaN,,,6.279205519,6.279205519,NaN
NBL_292_M0_PM,IL-4,E07,4,2,,1488,1488,1488,1488,NaN,,,0.708550763,0.708550763,NaN
NBL_292_M0_PM,IL-6,E07,5,2,,971308,971308,971308,971308,NaN,,,3029.398085,3029.398085,NaN
NBL_292_M0_PM,IL-8,E07,6,2,,1553536,1553536,1553536,1553536,NaN,,,4650.014573,4650.014573,NaN
NBL_292_M0_PM,TNF-α,E07,10,2,,296865,296865,296865,296865,NaN,,,1059.996905,1059.996905,NaN
NBL_292_M0_Veh,Eotaxin,A07,1,4,,790,790,790,790,NaN,,,94.245291,94.245291,NaN
NBL_292_M0_Veh,Eotaxin-3,A07,3,4,,162,162,162,162,NaN,,,3.342197891,3.342197891,NaN
NBL_292_M0_Veh,IL-8,A07,7,4,,538,538,538,538,NaN,,,1316.696051,1316.696051,NaN
NBL_292_M0_Veh,IP-10,A07,5,4,,95841,95841,95841,95841,NaN,,,731.5749986,731.5749986,NaN
NBL_292_M0_Veh,MCP-1,A07,8,4,,1730468,1730468,1730468,1730468,NaN,,,13954.69638,13954.69638,NaN
NBL_292_M0_Veh,MCP-4,A07,10,4,,585,585,585,585,NaN,,,44.98431399,44.98431399,NaN
NBL_292_M0_Veh,MDC,A07,9,4,,3347,3347,3347,3347,NaN,,,408.2784582,408.2784582,NaN
NBL_292_M0_Veh,MIP-1α,A07,6,4,,879,879,879,879,NaN,,,82.15819032,82.15819032,NaN
NBL_292_M0_Veh,MIP-1β,A07,2,4,,97449,97449,97449,97449,NaN,,,864.5308335,864.5308335,NaN
NBL_292_M0_Veh,TARC,A07,4,4,,6058,6058,6058,6058,NaN,,,49.38427149,49.38427149,NaN
NBL_292_M0_Veh,GM-CSF,A07,1,2,,130,130,130,130,NaN,,,0.001079279,NaN,NaN
NBL_292_M0_Veh,IL-12p40,A07,5,2,,198,198,198,198,NaN,,,0.046493656,0.046493656,NaN
NBL_292_M0_Veh,IL-15,A07,6,2,,181,181,181,181,NaN,,,0.089135306,0.089135306,NaN
NBL_292_M0_Veh,IL-16,A07,7,2,,788,788,788,788,NaN,,,21.47297852,21.47297852,NaN
NBL_292_M0_Veh,IL-17,A07,8,2,,122,122,122,122,NaN,,,0.000862996,NaN,NaN
NBL_292_M0_Veh,IL-1α,A07,2,2,,488,488,488,488,NaN,,,0.015824891,0.015824891,NaN
NBL_292_M0_Veh,IL-5,A07,3,2,,443,443,443,443,NaN,,,0.005821795,0.005821795,NaN
NBL_292_M0_Veh,IL-7,A07,4,2,,207,207,207,207,NaN,,,0.148440382,0.148440382,NaN
NBL_292_M0_Veh,TNF-β,A07,9,2,,255,255,255,255,NaN,,,0.004331848,NaN,NaN
NBL_292_M0_Veh,VEGF,A07,10,2,,2109,2109,2109,2109,NaN,,,17.88534489,17.88534489,NaN
NBL_292_M0_Veh,IFN-γ,A07,1,2,,404,404,404,404,NaN,,,0.237355291,0.237355291,NaN
NBL_292_M0_Veh,IL-10,A07,7,2,,1645,1645,1645,1645,NaN,,,1.481045153,1.481045153,NaN
NBL_292_M0_Veh,IL-12p70,A07,8,2,,310,310,310,310,NaN,,,0.002259376,NaN,NaN
NBL_292_M0_Veh,IL-13,A07,9,2,,858,858,858,858,NaN,,,7.167892676,7.167892676,NaN
NBL_292_M0_Veh,IL-1β,A07,2,2,,3747,3747,3747,3747,NaN,,,1.432139361,1.432139361,NaN
NBL_292_M0_Veh,IL-2,A07,3,2,,874,874,874,874,NaN,,,0.860315338,0.860315338,NaN
NBL_292_M0_Veh,IL-4,A07,4,2,,184,184,184,184,NaN,,,0.001343388,0.001343388,NaN
NBL_292_M0_Veh,IL-6,A07,5,2,,3274,3274,3274,3274,NaN,,,9.03809235,9.03809235,NaN
NBL_292_M0_Veh,IL-8,A07,6,2,,1055387,1055387,1055387,1055387,NaN,,,3051.807606,3051.807606,NaN
NBL_292_M0_Veh,TNF-α,A07,10,2,,1771,1771,1771,1771,NaN,,,4.331391548,4.331391548,NaN
NBL_292_M2_M1,Eotaxin,D07,1,4,,5376,5376,5376,5376,NaN,,,379.2398822,379.2398822,NaN
NBL_292_M2_M1,Eotaxin-3,D07,3,4,,1451,1451,1451,1451,NaN,,,95.94617704,95.94617704,NaN
NBL_292_M2_M1,IL-8,D07,7,4,,181447,181447,181447,181447,NaN,,,176184.1911,176184.1911,NaN
NBL_292_M2_M1,IP-10,D07,5,4,,1366654,1366654,1366654,1366654,NaN,,,32137.75964,32137.75964,NaN
NBL_292_M2_M1,MCP-1,D07,8,4,,1776949,1776949,1776949,1776949,NaN,,,14356.67556,14356.67556,NaN
NBL_292_M2_M1,MCP-4,D07,10,4,,1181332,1181332,1181332,1181332,NaN,,,6420.845487,NaN,NaN
NBL_292_M2_M1,MDC,D07,9,4,,246660,246660,246660,246660,NaN,,,15568.4173,15568.4173,NaN
NBL_292_M2_M1,MIP-1α,D07,6,4,,1486428,1486428,1486428,1486428,NaN,,,9323.98752,9323.98752,NaN
NBL_292_M2_M1,MIP-1β,D07,2,4,,1571815,1571815,1571815,1571815,NaN,,,8017.899292,8017.899292,NaN
NBL_292_M2_M1,TARC,D07,4,4,,60218,60218,60218,60218,NaN,,,605.0683443,605.0683443,NaN
NBL_292_M2_M1,GM-CSF,D07,1,2,,5264,5264,5264,5264,NaN,,,20.71666478,20.71666478,NaN
NBL_292_M2_M1,IL-12p40,D07,5,2,,1437259,1437259,1437259,1437259,NaN,,,38519.72974,38519.72974,NaN
NBL_292_M2_M1,IL-15,D07,6,2,,3024,3024,3024,3024,NaN,,,8.262551992,8.262551992,NaN
NBL_292_M2_M1,IL-16,D07,7,2,,2753,2753,2753,2753,NaN,,,71.2241628,71.2241628,NaN
NBL_292_M2_M1,IL-17,D07,8,2,,22728,22728,22728,22728,NaN,,,399.4752823,399.4752823,NaN
NBL_292_M2_M1,IL-1α,D07,2,2,,5865,5865,5865,5865,NaN,,,18.81296843,18.81296843,NaN
NBL_292_M2_M1,IL-5,D07,3,2,,2877,2877,2877,2877,NaN,,,5.250006047,5.250006047,NaN
NBL_292_M2_M1,IL-7,D07,4,2,,6477,6477,6477,6477,NaN,,,33.74649519,33.74649519,NaN
NBL_292_M2_M1,TNF-β,D07,9,2,,7938,7938,7938,7938,NaN,,,35.35878443,35.35878443,NaN
NBL_292_M2_M1,VEGF,D07,10,2,,75387,75387,75387,75387,NaN,,,599.7788325,599.7788325,NaN
NBL_292_M2_M1,IFN-γ,D07,1,2,,1272436,1272436,1272436,1272436,NaN,,,22148.29562,22148.29562,NaN
NBL_292_M2_M1,IL-10,D07,7,2,,526707,526707,526707,526707,NaN,,,1183.020966,1183.020966,NaN
NBL_292_M2_M1,IL-12p70,D07,8,2,,236817,236817,236817,236817,NaN,,,937.2904697,937.2904697,NaN
NBL_292_M2_M1,IL-13,D07,9,2,,18223,18223,18223,18223,NaN,,,82.39957461,82.39957461,NaN
NBL_292_M2_M1,IL-1β,D07,2,2,,45467,45467,45467,45467,NaN,,,43.58564422,43.58564422,NaN
NBL_292_M2_M1,IL-2,D07,3,2,,7278,7278,7278,7278,NaN,,,16.86575915,16.86575915,NaN
NBL_292_M2_M1,IL-4,D07,4,2,,67367,67367,67367,67367,NaN,,,59.78486469,59.78486469,NaN
NBL_292_M2_M1,IL-6,D07,5,2,,1597452,1597452,1597452,1597452,NaN,,,5004.06613,5004.06613,NaN
NBL_292_M2_M1,IL-8,D07,6,2,,1540157,1540157,1540157,1540157,NaN,,,4606.397703,4606.397703,NaN
NBL_292_M2_M1,TNF-α,D07,10,2,,1908790,1908790,1908790,1908790,NaN,,,7132.423809,7132.423809,NaN
NBL_292_M2_M1+PM,Eotaxin,H07,1,4,,3226,3226,3226,3226,NaN,,,265.1693903,265.1693903,NaN
NBL_292_M2_M1+PM,Eotaxin-3,H07,3,4,,1596,1596,1596,1596,NaN,,,107.5036633,107.5036633,NaN
NBL_292_M2_M1+PM,IL-8,H07,7,4,,289307,289307,289307,289307,NaN,,,252231.1231,252231.1231,NaN
NBL_292_M2_M1+PM,IP-10,H07,5,4,,1409074,1409074,1409074,1409074,NaN,,,34159.28469,34159.28469,NaN
NBL_292_M2_M1+PM,MCP-1,H07,8,4,,1751182,1751182,1751182,1751182,NaN,,,14133.73526,14133.73526,NaN
NBL_292_M2_M1+PM,MCP-4,H07,10,4,,892640,892640,892640,892640,NaN,,,6420.845487,NaN,NaN
NBL_292_M2_M1+PM,MDC,H07,9,4,,549846,549846,549846,549846,NaN,,,30281.86837,30281.86837,NaN
NBL_292_M2_M1+PM,MIP-1α,H07,6,4,,1494659,1494659,1494659,1494659,NaN,,,9359.36383,9359.36383,NaN
NBL_292_M2_M1+PM,MIP-1β,H07,2,4,,1592084,1592084,1592084,1592084,NaN,,,8100.867064,8100.867064,NaN
NBL_292_M2_M1+PM,TARC,H07,4,4,,158712,158712,158712,158712,NaN,,,1667.985016,1667.985016,NaN
NBL_292_M2_M1+PM,GM-CSF,H07,1,2,,20124,20124,20124,20124,NaN,,,104.6206028,104.6206028,NaN
NBL_292_M2_M1+PM,IL-12p40,H07,5,2,,723079,723079,723079,723079,NaN,,,16475.0479,16475.0479,NaN
NBL_292_M2_M1+PM,IL-15,H07,6,2,,2225,2225,2225,2225,NaN,,,5.640760718,5.640760718,NaN
NBL_292_M2_M1+PM,IL-16,H07,7,2,,1435,1435,1435,1435,NaN,,,39.22041774,39.22041774,NaN
NBL_292_M2_M1+PM,IL-17,H07,8,2,,2593,2593,2593,2593,NaN,,,28.77594954,28.77594954,NaN
NBL_292_M2_M1+PM,IL-1α,H07,2,2,,3881,3881,3881,3881,NaN,,,11.04979517,11.04979517,NaN
NBL_292_M2_M1+PM,IL-5,H07,3,2,,1176,1176,1176,1176,NaN,,,1.30316298,1.30316298,NaN
NBL_292_M2_M1+PM,IL-7,H07,4,2,,3526,3526,3526,3526,NaN,,,16.28869391,16.28869391,NaN
NBL_292_M2_M1+PM,TNF-β,H07,9,2,,4899,4899,4899,4899,NaN,,,20.66087591,20.66087591,NaN
NBL_292_M2_M1+PM,VEGF,H07,10,2,,41014,41014,41014,41014,NaN,,,338.0047046,338.0047046,NaN
NBL_292_M2_M1+PM,IFN-γ,H07,1,2,,1352765,1352765,1352765,1352765,NaN,,,23689.72238,23689.72238,NaN
NBL_292_M2_M1+PM,IL-10,H07,7,2,,304032,304032,304032,304032,NaN,,,642.3060112,642.3060112,NaN
NBL_292_M2_M1+PM,IL-12p70,H07,8,2,,70978,70978,70978,70978,NaN,,,244.9963452,244.9963452,NaN
NBL_292_M2_M1+PM,IL-13,H07,9,2,,18753,18753,18753,18753,NaN,,,84.1458907,84.1458907,NaN
NBL_292_M2_M1+PM,IL-1β,H07,2,2,,27945,27945,27945,27945,NaN,,,24.7297442,24.7297442,NaN
NBL_292_M2_M1+PM,IL-2,H07,3,2,,4734,4734,4734,4734,NaN,,,10.0230594,10.0230594,NaN
NBL_292_M2_M1+PM,IL-4,H07,4,2,,76242,76242,76242,76242,NaN,,,68.75080716,68.75080716,NaN
NBL_292_M2_M1+PM,IL-6,H07,5,2,,1566619,1566619,1566619,1566619,NaN,,,4906.610549,4906.610549,NaN
NBL_292_M2_M1+PM,IL-8,H07,6,2,,1539882,1539882,1539882,1539882,NaN,,,4605.501538,4605.501538,NaN
NBL_292_M2_M1+PM,TNF-α,H07,10,2,,1903520,1903520,1903520,1903520,NaN,,,7112.233959,7112.233959,NaN
NBL_292_M2_PM,Eotaxin,F07,1,4,,6304,6304,6304,6304,NaN,,,423.7262382,423.7262382,NaN
NBL_292_M2_PM,Eotaxin-3,F07,3,4,,996,996,996,996,NaN,,,60.71557473,60.71557473,NaN
NBL_292_M2_PM,IL-8,F07,7,4,,432296,432296,432296,432296,NaN,,,343549.5942,343549.5942,NaN
